Year	Month	Day	AirTemp	GlobRad	Precip	RefEvap
1991 	09 	03	18.40	203.70	0.00	3.30
1991 	09 	04	16.90	119.21	0.00	1.90
1991 	09 	05	13.10	170.14	0.00	2.50
1991 	09 	06	11.30	166.67	0.00	2.30
1991 	09 	07	10.80	211.81	0.00	2.90
1991 	09 	08	14.50	165.51	0.00	2.50
1991 	09 	09	14.50	115.74	0.40	1.70
1991 	09 	10	15.10	108.80	0.00	1.70
1991 	09 	11	11.30	166.67	0.30	2.30
1991 	09 	12	10.50	163.19	0.00	2.20
1991 	09 	13	12.40	119.21	0.00	1.70
1991 	09 	14	15.00	179.40	0.00	2.70
1991 	09 	15	14.00	79.86	0.00	1.20
1991 	09 	16	14.50	107.64	0.00	1.60
1991 	09 	17	13.70	84.49	2.10	1.30
1991 	09 	18	13.80	83.33	3.30	1.20
1991 	09 	19	13.00	135.42	0.00	2.00
1991 	09 	20	12.40	116.90	0.40	1.70
1991 	09 	21	14.20	126.16	0.00	1.90
1991 	09 	22	13.00	49.77	0.00	0.70
1991 	09 	23	12.70	119.21	2.70	1.70
1991 	09 	24	14.40	34.72	2.80	0.50
1991 	09 	25	13.90	78.70	3.30	1.20
1991 	09 	26	12.30	16.20	14.80	0.20
1991 	09 	27	9.40	89.12	43.40	1.20
1991 	09 	28	11.40	134.26	0.00	1.90
1991 	09 	29	13.00	35.88	0.00	0.50
1991 	09 	30	12.00	69.44	1.90	1.00
1991 	10 	01	10.80	70.60	0.00	1.00
1991 	10 	02	9.80	85.65	3.10	1.20
1991 	10 	03	11.70	69.44	1.30	1.00
1991 	10 	04	11.80	118.06	3.20	1.70
1991 	10 	05	12.00	43.98	0.00	0.60
1991 	10 	06	8.80	59.03	0.00	0.80
1991 	10 	07	12.10	93.75	0.00	1.30
1991 	10 	08	13.80	108.80	0.00	1.60
1991 	10 	09	11.70	106.48	0.00	1.50
1991 	10 	10	11.30	77.55	0.00	1.10
1991 	10 	11	12.90	94.91	0.00	1.40
1991 	10 	12	12.90	98.38	0.00	1.40
1991 	10 	13	12.50	67.13	0.00	1.00
1991 	10 	14	12.60	13.89	4.20	0.20
1991 	10 	15	12.10	30.09	2.70	0.40
1991 	10 	16	12.70	50.93	1.40	0.70
1991 	10 	17	8.30	54.40	5.80	0.70
1991 	10 	18	9.00	35.88	7.60	0.50
1991 	10 	19	6.00	43.98	6.60	0.50
1991 	10 	20	2.70	41.67	2.20	0.50
1991 	10 	21	2.60	78.70	0.80	0.80
1991 	10 	22	5.20	67.13	0.00	0.80
1991 	10 	23	4.60	92.59	0.00	1.10
1991 	10 	24	7.60	65.97	0.00	0.80
1991 	10 	25	6.10	75.23	0.00	0.90
1991 	10 	26	7.30	32.41	0.00	0.40
1991 	10 	27	7.50	60.19	0.00	0.80
1991 	10 	28	8.60	39.35	0.00	0.50
1991 	10 	29	5.90	21.99	0.00	0.30
1991 	10 	30	5.70	61.34	0.00	0.70
1991 	10 	31	4.60	30.09	0.00	0.30
1991 	11 	01	5.60	45.14	0.00	0.50
1991 	11 	02	9.60	21.99	7.90	0.30
1991 	11 	03	8.40	15.05	1.30	0.20
1991 	11 	04	6.60	39.35	1.50	0.50
1991 	11 	05	5.90	26.62	8.60	0.30
1991 	11 	06	6.10	41.67	2.10	0.50
1991 	11 	07	8.40	42.82	11.10	0.60
1991 	11 	08	6.70	56.71	4.00	0.70
1991 	11 	09	5.70	40.51	0.00	0.50
1991 	11 	10	4.50	54.40	0.00	0.60
1991 	11 	11	4.90	10.42	5.30	0.10
1991 	11 	12	6.40	47.45	4.30	0.60
1991 	11 	13	6.70	37.04	5.50	0.50
1991 	11 	14	6.00	30.09	0.40	0.40
1991 	11 	15	4.00	24.31	3.40	0.30
1991 	11 	16	3.60	32.41	0.00	0.40
1991 	11 	17	3.70	23.15	0.00	0.30
1991 	11 	18	3.60	17.36	0.40	0.20
1991 	11 	19	1.30	8.10	0.00	0.10
1991 	11 	20	-3.00	16.20	0.00	0.10
1991 	11 	21	1.00	49.77	0.00	0.50
1991 	11 	22	6.30	8.10	0.00	0.10
1991 	11 	23	8.20	6.94	1.00	0.10
1991 	11 	24	6.70	6.94	0.00	0.10
1991 	11 	25	5.00	5.79	0.30	0.10
1991 	11 	26	5.50	3.47	0.30	0.00
1991 	11 	27	5.60	8.10	5.60	0.10
1991 	11 	28	6.10	19.68	4.90	0.20
1991 	11 	29	6.20	8.10	0.00	0.10
1991 	11 	30	5.10	13.89	0.00	0.20
1991 	12 	01	3.60	6.94	0.00	0.10
1991 	12 	02	4.00	2.31	0.70	0.00
1991 	12 	03	5.30	6.94	0.40	0.10
1991 	12 	04	4.70	16.20	0.00	0.20
1991 	12 	05	1.40	27.78	0.50	0.30
1991 	12 	06	2.10	19.68	0.00	0.20
1991 	12 	07	1.20	23.15	0.00	0.20
1991 	12 	08	-0.90	12.73	0.00	0.10
1991 	12 	09	-0.40	15.05	0.50	0.20
1991 	12 	10	-3.10	37.04	0.00	0.30
1991 	12 	11	-1.80	40.51	0.00	0.40
1991 	12 	12	1.70	9.26	0.00	0.10
1991 	12 	13	6.80	2.31	0.50	0.00
1991 	12 	14	6.10	6.94	0.00	0.10
1991 	12 	15	3.60	13.89	0.00	0.20
1991 	12 	16	3.40	13.89	0.30	0.20
1991 	12 	17	4.10	8.10	0.00	0.10
1991 	12 	18	4.20	8.10	10.20	0.10
1991 	12 	19	4.80	4.63	2.20	0.10
1991 	12 	20	3.50	19.68	5.20	0.20
1991 	12 	21	1.60	23.15	3.90	0.20
1991 	12 	22	4.00	20.83	0.00	0.20
1991 	12 	23	5.60	4.63	4.40	0.10
1991 	12 	24	1.60	23.15	13.20	0.20
1991 	12 	25	1.60	26.62	0.00	0.30
1991 	12 	26	5.40	5.79	6.20	0.10
1991 	12 	27	0.70	13.89	3.10	0.10
1991 	12 	28	5.20	8.10	0.00	0.10
1991 	12 	29	5.60	10.42	0.00	0.10
1991 	12 	30	1.80	20.83	0.60	0.20
1991 	12 	31	2.00	27.78	0.00	0.30
1992 	01 	01	6.90	2.31	0.00	0.00
1992 	01 	02	8.40	3.47	2.10	0.00
1992 	01 	03	6.80	2.31	1.00	0.00
1992 	01 	04	4.40	23.15	5.30	0.30
1992 	01 	05	0.50	27.78	1.50	0.30
1992 	01 	06	3.50	24.31	0.30	0.30
1992 	01 	07	5.60	3.47	0.50	0.00
1992 	01 	08	5.80	9.26	0.00	0.10
1992 	01 	09	0.80	8.10	4.70	0.10
1992 	01 	10	-0.30	42.82	3.00	0.40
1992 	01 	11	4.40	8.10	0.00	0.10
1992 	01 	12	1.40	35.88	0.00	0.40
1992 	01 	13	3.40	15.05	0.00	0.20
1992 	01 	14	5.80	15.05	0.30	0.20
1992 	01 	15	5.30	28.94	0.00	0.30
1992 	01 	16	5.40	16.20	0.00	0.20
1992 	01 	17	1.80	40.51	0.00	0.40
1992 	01 	18	6.20	15.05	0.00	0.20
1992 	01 	19	1.10	8.10	10.80	0.10
1992 	01 	20	-1.60	20.83	12.30	0.20
1992 	01 	21	-3.20	40.51	0.00	0.40
1992 	01 	22	-3.40	53.24	0.00	0.50
1992 	01 	23	-1.50	50.93	0.00	0.50
1992 	01 	24	-0.10	35.88	0.00	0.40
1992 	01 	25	-0.30	5.79	0.00	0.10
1992 	01 	26	0.20	12.73	0.00	0.10
1992 	01 	27	0.80	48.61	0.00	0.50
1992 	01 	28	3.40	17.36	0.60	0.20
1992 	01 	29	1.70	19.68	0.30	0.20
1992 	01 	30	0.90	53.24	0.00	0.50
1992 	01 	31	1.40	12.73	0.70	0.10
1992 	02 	01	2.70	8.10	0.70	0.10
1992 	02 	02	3.10	12.73	0.00	0.10
1992 	02 	03	2.90	39.35	4.00	0.40
1992 	02 	04	3.10	61.34	1.50	0.70
1992 	02 	05	0.20	52.08	0.00	0.50
1992 	02 	06	5.90	11.57	0.00	0.10
1992 	02 	07	5.70	17.36	1.50	0.20
1992 	02 	08	4.50	23.15	0.00	0.30
1992 	02 	09	3.40	30.09	0.00	0.30
1992 	02 	10	3.90	11.57	0.70	0.10
1992 	02 	11	2.70	42.82	1.70	0.50
1992 	02 	12	3.90	19.68	0.30	0.20
1992 	02 	13	5.60	28.94	1.90	0.30
1992 	02 	14	4.90	39.35	1.60	0.50
1992 	02 	15	4.90	10.42	3.10	0.10
1992 	02 	16	-1.20	19.68	6.70	0.20
1992 	02 	17	-3.60	87.96	1.00	0.80
1992 	02 	18	-0.40	52.08	0.50	0.50
1992 	02 	19	-0.10	75.23	3.40	0.80
1992 	02 	20	2.40	52.08	0.30	0.60
1992 	02 	21	2.70	28.94	0.00	0.30
1992 	02 	22	4.50	28.94	0.00	0.30
1992 	02 	23	5.30	68.29	1.40	0.80
1992 	02 	24	4.40	41.67	0.60	0.50
1992 	02 	25	3.80	30.09	0.30	0.30
1992 	02 	26	3.60	27.78	0.00	0.30
1992 	02 	27	5.30	25.46	0.00	0.30
1992 	02 	28	5.50	75.23	0.00	0.90
1992 	02 	29	4.10	59.03	0.00	0.70
1992 	03 	01	7.00	97.22	0.00	1.20
1992 	03 	02	5.00	39.35	0.40	0.50
1992 	03 	03	6.40	40.51	7.70	0.50
1992 	03 	04	6.80	97.22	3.10	1.20
1992 	03 	05	6.50	76.39	0.70	0.90
1992 	03 	06	6.10	37.04	0.00	0.40
1992 	03 	07	4.60	112.27	0.00	1.30
1992 	03 	08	4.20	64.81	0.00	0.70
1992 	03 	09	4.70	116.90	0.00	1.40
1992 	03 	10	5.70	49.77	0.00	0.60
1992 	03 	11	3.30	89.12	2.40	1.00
1992 	03 	12	4.50	25.46	2.80	0.30
1992 	03 	13	2.00	100.69	7.70	1.10
1992 	03 	14	-1.00	127.31	0.60	1.30
1992 	03 	15	0.00	119.21	2.30	1.20
1992 	03 	16	2.00	150.46	2.20	1.60
1992 	03 	17	5.00	27.78	0.70	0.30
1992 	03 	18	5.60	59.03	0.80	0.70
1992 	03 	19	6.20	71.76	0.40	0.90
1992 	03 	20	7.00	20.83	2.30	0.30
1992 	03 	21	6.20	32.41	4.90	0.40
1992 	03 	22	3.50	40.51	8.40	0.50
1992 	03 	23	4.00	121.53	11.50	1.40
1992 	03 	24	4.00	56.71	0.70	0.60
1992 	03 	25	1.80	40.51	0.00	0.40
1992 	03 	26	3.30	145.83	0.50	1.60
1992 	03 	27	2.50	54.40	0.00	0.60
1992 	03 	28	1.60	59.03	5.10	0.60
1992 	03 	29	1.10	188.66	5.00	1.90
1992 	03 	30	1.70	197.92	0.00	2.10
1992 	03 	31	3.10	115.74	0.00	1.30
1992 	04 	01	5.90	100.69	0.00	1.20
1992 	04 	02	5.70	61.34	2.40	0.70
1992 	04 	03	5.10	146.99	2.80	1.70
1992 	04 	04	3.90	103.01	0.00	1.20
1992 	04 	05	3.60	76.39	0.00	0.90
1992 	04 	06	5.30	122.69	1.20	1.40
1992 	04 	07	5.30	136.57	0.40	1.60
1992 	04 	08	5.90	148.15	0.00	1.80
1992 	04 	09	4.60	182.87	0.00	2.10
1992 	04 	10	8.80	166.67	0.00	2.20
1992 	04 	11	9.20	145.83	0.00	1.90
1992 	04 	12	9.40	122.69	0.00	1.60
1992 	04 	13	6.10	151.62	0.50	1.80
1992 	04 	14	6.20	128.47	2.70	1.60
1992 	04 	15	5.00	34.72	1.90	0.40
1992 	04 	16	0.60	57.87	5.20	0.60
1992 	04 	17	2.80	197.92	0.00	2.20
1992 	04 	18	5.90	42.82	0.00	0.50
1992 	04 	19	6.50	167.82	5.60	2.10
1992 	04 	20	4.00	262.73	0.00	3.00
1992 	04 	21	6.40	219.91	0.00	2.70
1992 	04 	22	5.10	153.94	0.00	1.80
1992 	04 	23	3.70	75.23	0.00	0.80
1992 	04 	24	7.20	131.94	0.60	1.70
1992 	04 	25	8.40	98.38	0.90	1.30
1992 	04 	26	9.50	92.59	1.40	1.20
1992 	04 	27	9.60	182.87	9.00	2.50
1992 	04 	28	8.70	97.22	3.10	1.30
1992 	04 	29	7.20	75.23	3.20	0.90
1992 	04 	30	9.40	164.35	0.80	2.20
1992 	05 	01	9.20	153.94	0.00	2.00
1992 	05 	02	8.60	211.81	3.90	2.80
1992 	05 	03	7.50	109.95	0.00	1.40
1992 	05 	04	9.80	192.13	0.00	2.60
1992 	05 	05	10.80	168.98	0.00	2.30
1992 	05 	06	10.30	199.07	0.00	2.70
1992 	05 	07	11.30	86.81	0.50	1.20
1992 	05 	08	6.90	143.52	1.70	1.80
1992 	05 	09	6.80	219.91	3.10	2.70
1992 	05 	10	7.70	248.84	0.30	3.20
1992 	05 	11	7.10	199.07	0.00	2.50
1992 	05 	12	10.30	97.22	0.00	1.30
1992 	05 	13	12.60	187.50	2.20	2.70
1992 	05 	14	12.60	299.77	0.00	4.30
1992 	05 	15	14.20	295.14	0.00	4.40
1992 	05 	16	11.60	281.25	0.00	4.00
1992 	05 	17	12.40	311.34	0.00	4.50
1992 	05 	18	14.90	299.77	0.00	4.60
1992 	05 	19	13.10	306.71	0.00	4.50
1992 	05 	20	15.20	306.71	0.00	4.70
1992 	05 	21	16.60	299.77	0.00	4.70
1992 	05 	22	17.50	302.08	0.00	4.80
1992 	05 	23	17.40	314.81	0.00	5.00
1992 	05 	24	15.30	320.60	0.00	4.90
1992 	05 	25	15.30	310.19	0.00	4.80
1992 	05 	26	15.80	310.19	0.00	4.80
1992 	05 	27	16.00	306.71	0.00	4.80
1992 	05 	28	15.90	312.50	0.00	4.90
1992 	05 	29	17.80	313.66	0.00	5.10
1992 	05 	30	16.80	311.34	0.00	4.90
1992 	05 	31	16.80	322.92	0.00	5.10
1992 	06 	01	18.30	305.56	0.00	5.00
1992 	06 	02	19.30	313.66	0.00	5.20
1992 	06 	03	20.00	302.08	0.00	5.10
1992 	06 	04	19.80	318.29	0.00	5.30
1992 	06 	05	19.60	304.40	0.00	5.10
1992 	06 	06	18.80	299.77	0.00	4.90
1992 	06 	07	18.80	321.76	0.00	5.30
1992 	06 	08	19.00	306.71	0.00	5.10
1992 	06 	09	16.40	324.07	0.00	5.10
1992 	06 	10	15.20	304.40	0.00	4.70
1992 	06 	11	15.20	234.95	0.00	3.60
1992 	06 	12	15.60	320.60	0.00	5.00
1992 	06 	13	17.90	311.34	0.00	5.00
1992 	06 	14	17.50	152.78	0.00	2.50
1992 	06 	15	18.70	166.67	0.70	2.70
1992 	06 	16	16.30	253.47	0.00	4.00
1992 	06 	17	16.80	305.56	0.00	4.80
1992 	06 	18	13.20	118.06	0.00	1.70
1992 	06 	19	17.10	312.50	0.00	5.00
1992 	06 	20	18.00	320.60	0.00	5.20
1992 	06 	21	14.20	155.09	0.00	2.30
1992 	06 	22	14.00	219.91	0.00	3.30
1992 	06 	23	14.50	319.44	0.00	4.80
1992 	06 	24	16.20	243.06	0.00	3.80
1992 	06 	25	18.40	312.50	0.00	5.10
1992 	06 	26	18.50	246.53	0.00	4.00
1992 	06 	27	19.40	247.69	0.00	4.10
1992 	06 	28	18.70	305.56	0.00	5.00
1992 	06 	29	20.20	282.41	0.00	4.80
1992 	06 	30	22.70	277.78	0.00	4.90
1992 	07 	01	22.20	236.11	0.00	4.10
1992 	07 	02	15.80	303.24	0.50	4.70
1992 	07 	03	17.20	315.97	0.00	5.00
1992 	07 	04	18.60	234.95	0.00	3.90
1992 	07 	05	17.10	299.77	0.00	4.80
1992 	07 	06	16.90	295.14	0.00	4.70
1992 	07 	07	19.40	254.63	0.00	4.20
1992 	07 	08	18.20	315.97	0.00	5.10
1992 	07 	09	19.60	260.42	0.00	4.30
1992 	07 	10	20.60	245.37	0.00	4.20
1992 	07 	11	18.20	237.27	0.00	3.90
1992 	07 	12	17.80	237.27	2.20	3.80
1992 	07 	13	18.00	219.91	2.30	3.60
1992 	07 	14	15.60	192.13	14.30	3.00
1992 	07 	15	14.20	144.68	2.80	2.20
1992 	07 	16	15.60	237.27	0.00	3.70
1992 	07 	17	17.40	116.90	0.00	1.90
1992 	07 	18	16.70	173.61	11.00	2.70
1992 	07 	19	20.00	229.17	8.30	3.80
1992 	07 	20	20.50	194.44	0.00	3.30
1992 	07 	21	22.00	258.10	0.00	4.50
1992 	07 	22	18.30	225.69	7.50	3.70
1992 	07 	23	17.00	275.46	0.00	4.40
1992 	07 	24	18.30	305.56	0.00	5.00
1992 	07 	25	20.50	265.05	0.00	4.50
1992 	07 	26	19.00	182.87	0.00	3.00
1992 	07 	27	15.60	111.11	0.00	1.70
1992 	07 	28	16.20	232.64	7.20	3.60
1992 	07 	29	16.90	234.95	2.20	3.70
1992 	07 	30	17.60	153.94	0.00	2.50
1992 	07 	31	14.30	276.62	0.00	4.20
1992 	08 	01	18.20	276.62	0.30	4.50
1992 	08 	02	19.80	166.67	0.00	2.80
1992 	08 	03	19.00	172.45	0.00	2.80
1992 	08 	04	17.00	219.91	2.90	3.50
1992 	08 	05	19.80	232.64	0.70	3.90
1992 	08 	06	18.40	209.49	0.00	3.40
1992 	08 	07	15.40	245.37	0.00	3.80
1992 	08 	08	17.50	168.98	0.00	2.70
1992 	08 	09	21.50	240.74	0.00	4.10
1992 	08 	10	22.00	223.38	0.00	3.90
1992 	08 	11	16.90	185.19	0.60	2.90
1992 	08 	12	17.00	184.03	0.00	2.90
1992 	08 	13	14.80	157.41	10.30	2.40
1992 	08 	14	16.20	189.81	5.80	3.00
1992 	08 	15	13.50	81.02	0.00	1.20
1992 	08 	16	17.70	171.30	0.00	2.80
1992 	08 	17	15.60	128.47	1.00	2.00
1992 	08 	18	14.60	192.13	0.50	2.90
1992 	08 	19	14.20	225.69	0.00	3.40
1992 	08 	20	17.10	217.59	0.00	3.50
1992 	08 	21	15.80	23.15	8.60	0.40
1992 	08 	22	14.10	79.86	12.40	1.20
1992 	08 	23	14.30	89.12	0.40	1.30
1992 	08 	24	15.20	146.99	8.20	2.30
1992 	08 	25	14.50	28.94	0.00	0.40
1992 	08 	26	16.10	130.79	8.30	2.00
1992 	08 	27	17.90	128.47	4.30	2.10
1992 	08 	28	17.60	100.69	0.30	1.60
1992 	08 	29	15.20	77.55	0.00	1.20
1992 	08 	30	16.10	150.46	1.50	2.30
1992 	08 	31	14.80	98.38	9.00	1.50
1992 	09 	01	11.80	61.34	1.50	0.90
1992 	09 	02	14.30	126.16	9.10	1.90
1992 	09 	03	13.60	104.17	3.80	1.50
1992 	09 	04	11.50	158.56	2.30	2.20
1992 	09 	05	11.40	181.71	1.90	2.60
1992 	09 	06	10.10	211.81	0.50	2.90
1992 	09 	07	12.60	145.83	0.00	2.10
1992 	09 	08	12.00	107.64	2.00	1.50
1992 	09 	09	14.90	143.52	0.00	2.20
1992 	09 	10	14.70	90.28	0.00	1.40
1992 	09 	11	16.00	180.56	0.00	2.80
1992 	09 	12	12.60	158.56	2.20	2.30
1992 	09 	13	14.20	125.00	0.00	1.90
1992 	09 	14	12.00	47.45	5.30	0.70
1992 	09 	15	14.20	121.53	4.10	1.80
1992 	09 	16	12.20	63.66	7.70	0.90
1992 	09 	17	11.30	181.71	0.00	2.50
1992 	09 	18	12.50	171.30	0.00	2.50
1992 	09 	19	12.80	141.20	0.00	2.10
1992 	09 	20	13.20	100.69	0.00	1.50
1992 	09 	21	14.40	129.63	0.00	2.00
1992 	09 	22	15.00	120.37	0.00	1.80
1992 	09 	23	14.70	125.00	0.00	1.90
1992 	09 	24	14.30	128.47	0.00	1.90
1992 	09 	25	13.80	99.54	0.00	1.50
1992 	09 	26	12.70	34.72	0.00	0.50
1992 	09 	27	12.10	30.09	0.00	0.40
1992 	09 	28	11.40	40.51	0.30	0.60
1992 	09 	29	10.90	106.48	0.00	1.50
1992 	09 	30	8.00	59.03	0.00	0.80
1992 	10 	01	8.70	79.86	0.00	1.00
1992 	10 	02	10.10	112.27	0.00	1.50
1992 	10 	03	9.70	55.56	0.00	0.70
1992 	10 	04	9.50	87.96	0.00	1.20
1992 	10 	05	9.40	77.55	0.00	1.00
1992 	10 	06	9.10	28.94	0.00	0.40
1992 	10 	07	8.00	116.90	0.00	1.50
1992 	10 	08	12.20	87.96	0.00	1.30
1992 	10 	09	7.30	99.54	2.20	1.30
1992 	10 	10	9.40	116.90	0.00	1.60
1992 	10 	11	6.10	119.21	0.00	1.40
1992 	10 	12	2.90	121.53	1.00	1.30
1992 	10 	13	7.20	21.99	0.00	0.30
1992 	10 	14	7.50	23.15	0.60	0.30
1992 	10 	15	6.10	78.70	10.50	1.00
1992 	10 	16	3.10	46.30	8.50	0.50
1992 	10 	17	5.30	72.92	1.90	0.90
1992 	10 	18	6.30	40.51	0.60	0.50
1992 	10 	19	7.90	43.98	0.00	0.60
1992 	10 	20	7.40	19.68	0.70	0.20
1992 	10 	21	4.70	13.89	2.70	0.20
1992 	10 	22	3.20	25.46	2.60	0.30
1992 	10 	23	5.60	50.93	9.40	0.60
1992 	10 	24	5.30	26.62	5.20	0.30
1992 	10 	25	5.80	65.97	5.00	0.80
1992 	10 	26	3.20	28.94	2.90	0.30
1992 	10 	27	4.80	71.76	0.30	0.80
1992 	10 	28	5.00	33.56	7.90	0.40
1992 	10 	29	4.30	50.93	14.80	0.60
1992 	10 	30	0.50	57.87	2.50	0.60
1992 	10 	31	4.70	57.87	0.00	0.70
1992 	11 	01	6.00	32.41	0.00	0.40
1992 	11 	02	7.50	13.89	1.00	0.20
1992 	11 	03	7.40	60.19	7.70	0.80
1992 	11 	04	6.30	40.51	0.30	0.50
1992 	11 	05	8.60	28.94	0.00	0.40
1992 	11 	06	11.10	15.05	2.20	0.20
1992 	11 	07	6.20	12.73	3.30	0.20
1992 	11 	08	-0.10	60.19	10.10	0.60
1992 	11 	09	3.80	60.19	0.00	0.70
1992 	11 	10	6.40	15.05	0.30	0.20
1992 	11 	11	6.20	12.73	0.50	0.20
1992 	11 	12	4.80	16.20	37.30	0.20
1992 	11 	13	3.30	42.82	3.60	0.50
1992 	11 	14	1.80	43.98	0.00	0.50
1992 	11 	15	0.90	33.56	0.00	0.30
1992 	11 	16	3.90	8.10	0.60	0.10
1992 	11 	17	5.40	20.83	4.20	0.20
1992 	11 	18	4.30	27.78	0.60	0.30
1992 	11 	19	5.60	33.56	2.60	0.40
1992 	11 	20	4.60	18.52	7.10	0.20
1992 	11 	21	2.70	34.72	0.30	0.40
1992 	11 	22	1.00	32.41	0.00	0.30
1992 	11 	23	5.30	8.10	1.30	0.10
1992 	11 	24	6.10	17.36	4.50	0.20
1992 	11 	25	7.20	5.79	1.00	0.10
1992 	11 	26	4.50	8.10	14.80	0.10
1992 	11 	27	5.00	32.41	11.40	0.40
1992 	11 	28	3.50	12.73	3.00	0.10
1992 	11 	29	1.80	34.72	2.10	0.40
1992 	11 	30	5.20	6.94	0.00	0.10
1992 	12 	01	6.80	25.46	0.60	0.30
1992 	12 	02	7.00	26.62	0.30	0.30
1992 	12 	03	5.70	20.83	6.40	0.20
1992 	12 	04	3.80	12.73	3.40	0.10
1992 	12 	05	4.20	15.05	0.50	0.20
1992 	12 	06	4.00	5.79	1.60	0.10
1992 	12 	07	4.00	9.26	0.00	0.10
1992 	12 	08	3.90	3.47	0.00	0.00
1992 	12 	09	4.40	3.47	0.40	0.00
1992 	12 	10	4.40	5.79	0.40	0.10
1992 	12 	11	3.40	2.31	0.30	0.00
1992 	12 	12	3.40	19.68	16.60	0.20
1992 	12 	13	3.30	25.46	0.00	0.30
1992 	12 	14	7.70	5.79	9.00	0.10
1992 	12 	15	6.30	4.63	0.40	0.10
1992 	12 	16	4.30	10.42	0.00	0.10
1992 	12 	17	4.30	12.73	0.00	0.10
1992 	12 	18	4.20	23.15	0.60	0.30
1992 	12 	19	3.20	13.89	2.80	0.20
1992 	12 	20	-0.20	23.15	0.00	0.20
1992 	12 	21	0.00	31.25	0.00	0.30
1992 	12 	22	0.40	26.62	0.00	0.30
1992 	12 	23	0.40	24.31	0.00	0.20
1992 	12 	24	-1.50	12.73	0.00	0.10
1992 	12 	25	-2.00	8.10	0.00	0.10
1992 	12 	26	-0.40	9.26	0.00	0.10
1992 	12 	27	-3.50	28.94	0.00	0.30
1992 	12 	28	0.30	13.89	0.00	0.10
1992 	12 	29	2.40	10.42	0.00	0.10
1992 	12 	30	0.10	21.99	0.00	0.20
1992 	12 	31	0.70	6.94	0.00	0.10
1993 	01 	01	-1.50	25.46	0.00	0.30
1993 	01 	02	-4.00	28.94	0.00	0.30
1993 	01 	03	-3.60	28.94	0.00	0.30
1993 	01 	04	-2.90	28.94	0.00	0.30
1993 	01 	05	-0.40	19.68	0.00	0.20
1993 	01 	06	2.90	10.42	3.20	0.10
1993 	01 	07	1.90	25.46	0.00	0.30
1993 	01 	08	2.80	26.62	0.30	0.30
1993 	01 	09	3.50	9.26	0.70	0.10
1993 	01 	10	6.20	8.10	2.00	0.10
1993 	01 	11	4.20	4.63	9.50	0.10
1993 	01 	12	3.20	25.46	8.40	0.30
1993 	01 	13	4.40	9.26	0.70	0.10
1993 	01 	14	4.00	24.31	9.40	0.30
1993 	01 	15	5.50	11.57	0.50	0.10
1993 	01 	16	8.40	13.89	2.90	0.20
1993 	01 	17	6.70	25.46	3.40	0.30
1993 	01 	18	3.90	28.94	0.00	0.30
1993 	01 	19	4.00	17.36	0.30	0.20
1993 	01 	20	6.60	6.94	3.80	0.10
1993 	01 	21	7.10	30.09	1.90	0.40
1993 	01 	22	5.30	9.26	1.80	0.10
1993 	01 	23	3.80	41.67	1.60	0.50
1993 	01 	24	4.60	10.42	15.10	0.10
1993 	01 	25	1.30	42.82	4.20	0.40
1993 	01 	26	-0.60	21.99	6.80	0.20
1993 	01 	27	-1.90	43.98	3.90	0.40
1993 	01 	28	-2.20	64.81	0.00	0.60
1993 	01 	29	-5.40	71.76	0.00	0.60
1993 	01 	30	-2.70	70.60	0.00	0.70
1993 	01 	31	-0.10	23.15	0.00	0.20
1993 	02 	01	-2.30	24.31	0.00	0.20
1993 	02 	02	1.40	19.68	0.00	0.20
1993 	02 	03	4.40	28.94	0.30	0.30
1993 	02 	04	5.50	19.68	0.00	0.20
1993 	02 	05	2.70	15.05	0.00	0.20
1993 	02 	06	-0.80	20.83	0.00	0.20
1993 	02 	07	1.50	42.82	3.30	0.40
1993 	02 	08	5.10	15.05	0.00	0.20
1993 	02 	09	2.30	13.89	0.40	0.10
1993 	02 	10	0.80	18.52	0.70	0.20
1993 	02 	11	0.70	18.52	0.40	0.20
1993 	02 	12	1.50	8.10	0.00	0.10
1993 	02 	13	2.50	20.83	0.00	0.20
1993 	02 	14	2.30	18.52	0.60	0.20
1993 	02 	15	0.70	18.52	0.00	0.20
1993 	02 	16	4.80	19.68	2.90	0.20
1993 	02 	17	1.80	56.71	4.70	0.60
1993 	02 	18	3.50	27.78	0.60	0.30
1993 	02 	19	2.00	50.93	4.50	0.50
1993 	02 	20	1.40	61.34	0.00	0.60
1993 	02 	21	-5.00	59.03	7.20	0.50
1993 	02 	22	-4.20	101.85	0.00	0.90
1993 	02 	23	-3.60	103.01	0.00	0.90
1993 	02 	24	-1.90	103.01	0.00	1.00
1993 	02 	25	-0.60	25.46	0.00	0.30
1993 	02 	26	0.30	82.18	0.00	0.80
1993 	02 	27	-0.30	30.09	0.00	0.30
1993 	02 	28	-0.90	84.49	0.00	0.90
1993 	03 	01	-0.10	46.30	0.00	0.50
1993 	03 	02	-0.60	28.94	0.00	0.30
1993 	03 	03	-0.60	42.82	0.00	0.40
1993 	03 	04	-1.40	82.18	0.00	0.80
1993 	03 	05	0.70	20.83	0.00	0.20
1993 	03 	06	1.90	134.26	2.50	1.40
1993 	03 	07	0.80	142.36	0.00	1.40
1993 	03 	08	0.20	42.82	0.40	0.40
1993 	03 	09	0.50	125.00	0.00	1.20
1993 	03 	10	0.60	91.44	0.00	0.90
1993 	03 	11	1.30	137.73	0.00	1.40
